text_length,total_filters,title_chars,file_size,object_count,stream_count,endstream_count,metadata_size,valid_pdf_header,entropy_of_streams,label
1403,2,10,86060,21,4,2,135,1,5.860528425,0
0,0,0,9240,0,0,0,0,0,0.0,1
5283,8,7,15021,20,18,9,126,1,5.369958129,1
1505,17,9,142024,118,36,18,349,1,5.945290757,0
0,0,0,9384,0,0,0,0,0,0.0,1
14,18,44,75798,36,36,18,214,1,6.59816546,1
11830,59,14,96385,595,148,74,329,1,5.461139658,0
2592,4,12,31304,51,10,5,235,1,6.320971652,0
0,0,0,15733,0,0,0,0,0,0.0,1
17409,54,14,160228,520,124,62,431,1,5.768134445,0
1407,2,12,85298,21,4,2,135,1,5.852623741,0
0,0,0,16419,0,0,0,0,0,0.0,1
1789,10,12,97172,25,24,12,173,1,5.938388491,0
0,0,0,8174,0,0,0,0,0,0.0,1
0,0,0,9552,0,0,0,0,0,0.0,1
1,1,0,9481,70,2,1,0,1,7.148702016,1
1473,23,10,197326,127,48,24,356,1,5.871296712,0
4380,18,29,179030,74,50,25,374,1,5.37866638,0
14,18,44,75773,36,36,18,214,1,6.564273246,1
102781,60,28,268849,213,148,74,235,1,5.968916923,0
0,0,0,1449,0,0,0,0,0,0.0,1
0,0,0,15406,0,0,0,0,0,0.0,1
0,0,0,11725,0,0,0,0,0,0.0,1
99180,13,8,126704,40,26,13,270,1,6.794424866,0
33068,21,8,67990,67,44,22,155,1,6.72836307,0
26831,15,28,33257,58,32,16,237,1,6.656445472,0
1,1,44,3656,15,4,2,208,1,5.261991523,1
0,0,0,9620,0,0,0,0,0,0.0,1
0,0,0,1899,0,0,0,0,0,0.0,1
0,0,0,8313,0,0,0,0,0,0.0,1
0,0,0,9868,0,0,0,0,0,0.0,1
44776,45,21,204695,273,92,46,278,1,6.714274064,0
553,3,38,19610,25,6,3,426,1,6.944940813,0
0,0,0,14736,0,0,0,0,0,0.0,1
989,1,20,9123,10,2,1,234,1,6.572782749,1
0,0,0,8317,0,0,0,0,0,0.0,1
57498,30,11,97266,74,60,30,196,1,6.9477668,0
0,0,0,8288,0,0,0,0,0,0.0,1
8791,7,6,17871,83,16,8,252,1,5.876625131,0
19338,29,35,159965,133,60,30,274,1,6.71385336,0
0,0,0,15476,0,0,0,0,0,0.0,1
6783,4,62,10941,22,10,5,399,1,5.820743128,0
1237,3,11,27389,12,6,3,198,1,5.342538262,0
4646,32,17,57694,284,66,33,83,1,6.186692721,0
0,0,0,15533,0,0,0,0,0,0.0,1
0,0,0,16256,0,0,0,0,0,0.0,1
214,2,68,9448,167,8,4,113,1,5.400712539,1
10865,32,32,89409,317,82,41,430,1,5.396785561,0
0,0,0,17082,0,0,0,0,0,0.0,1
0,0,0,77959,0,0,0,0,0,0.0,1
0,0,0,9483,0,0,0,0,0,0.0,1
0,0,0,9539,0,0,0,0,0,0.0,1
0,0,0,2629,0,0,0,0,0,0.0,1
0,0,0,9779,0,0,0,0,0,0.0,1
5283,8,7,14963,20,18,9,126,1,5.370463659,1
5283,8,7,14981,20,18,9,126,1,5.370414197,1
3819,34,24,55608,272,174,87,331,1,4.825773305,0
14324,9,29,59244,34,20,10,239,1,6.728972645,0
1149,3,12,23523,12,6,3,198,1,5.262204342,0
0,0,0,9683,0,0,0,0,0,0.0,1
0,0,0,12204,0,0,0,0,0,0.0,1
0,0,0,17226,0,0,0,0,0,0.0,1
1483,3,12,29956,12,6,3,198,1,5.265437614,0
14,18,44,75797,36,36,18,214,1,6.59816546,1
0,0,0,22861,0,0,0,0,0,0.0,1
1418,3,11,28507,12,6,3,198,1,5.38994987,0
1,0,44,11007,16,4,2,214,1,4.478749295,1
0,0,0,16281,0,0,0,0,0,0.0,1
0,0,0,9822,0,0,0,0,0,0.0,1
0,0,0,37832,0,0,0,0,0,0.0,1
10853,7,28,20311,33,16,8,233,1,6.321649786,0
1010,3,12,17038,13,8,4,188,1,5.225856654,0
0,0,0,12096,0,0,0,0,0,0.0,1
0,0,0,8172,0,0,0,0,0,0.0,1
0,0,0,15488,0,0,0,0,0,0.0,1
0,0,0,17453,0,0,0,0,0,0.0,1
1267,6,12,28235,14,16,8,158,1,4.480707528,0
11304,26,25,123980,112,54,27,286,1,6.53068724,0
0,0,0,17006,0,0,0,0,0,0.0,1
1399,14,15,79597,29,32,16,173,1,5.928754494,0
5283,8,7,14981,20,18,9,126,1,5.370403599,1
1256,2,12,81611,21,4,2,135,1,5.868883029,0
0,0,0,8166,0,0,0,0,0,0.0,1
5033,32,36,14599,49,64,32,128,1,4.896322451,0
0,0,0,12174,0,0,0,0,0,0.0,1
0,0,0,12283,0,0,0,0,0,0.0,1
0,0,0,9588,0,0,0,0,0,0.0,1
52301,58,29,195890,1250,146,73,450,1,5.950337184,0
1,5,37,4347,28,12,6,190,1,4.454414258,1
1164,3,11,27923,12,6,3,198,1,5.452651346,0
1,1,55,14017,21,2,1,175,1,3.149053438,1
8008,7,12,51256,288,16,8,198,1,6.581390945,0
0,0,0,13408,0,0,0,0,0,0.0,1
0,0,0,7942,0,0,0,0,0,0.0,1
3053,5,28,44874,22,12,6,238,1,6.417997224,0
8822,9,36,60216,90,20,10,252,1,6.747838358,0
5283,8,7,14981,20,18,9,126,1,5.370333475,1
0,0,0,12380,0,0,0,0,0,0.0,1
1463,20,14,172990,129,42,21,382,1,5.92108808,0
0,0,0,9747,0,0,0,0,0,0.0,1
918,1,15,14984,10,2,1,234,1,6.752871712,1
8826,50,14,142746,461,126,63,275,1,5.650506915,0
1164,3,12,24912,12,6,3,198,1,5.199612906,0
0,0,0,9443,0,0,0,0,0,0.0,1
24822,16,72,38322,177,34,17,363,1,6.505152674,0
3665,7,23,16986,69,16,8,269,1,5.829981085,0
7904,49,16,71040,409,98,49,309,1,6.164611185,0
1320,2,16,78802,21,4,2,135,1,5.836453183,0
5283,8,7,15023,20,18,9,126,1,5.369816944,1
14950,11,8,36965,38,22,11,270,1,6.971143674,0
828,1,8,7633,10,2,1,137,1,6.791384588,1
69,34,36,45607,147,136,68,235,1,5.094304256,0
1,3,44,9918,31,6,3,163,1,5.23949006,1
586,9,8,127518,71,20,10,300,1,5.951541488,0
1,1,44,3686,15,4,2,208,1,5.276485672,1
20403,26,29,39338,94,54,27,238,1,6.69344509,0
233152,47,12,305952,167,94,47,95,1,7.034163693,0
28089,25,21,123053,139,52,26,255,1,6.574046754,0
0,0,0,1434,0,0,0,0,0,0.0,1
52181,24,29,66881,87,50,25,238,1,6.842980454,0
0,0,0,9575,0,0,0,0,0,0.0,1
1266,2,12,87399,21,4,2,135,1,5.886054994,0
0,0,0,14897,0,0,0,0,0,0.0,1
1150,15,11,63159,30,34,17,173,1,5.510105665,0
11128,52,14,86764,441,118,59,301,1,5.723884765,0
74467,53,11,78784,175,106,53,87,1,6.817681227,0
0,0,0,8400,0,0,0,0,0,0.0,1
0,0,0,8339,0,0,0,0,0,0.0,1
0,0,0,12231,0,0,0,0,0,0.0,1
1976,25,48,101367,151,52,26,445,1,6.092834055,0
18113,14,55,28049,101,30,15,301,1,6.396888986,0
11291,58,14,69980,706,198,99,276,1,5.033570341,0
1949,29,11,249009,155,60,30,644,1,5.821195777,0
0,0,0,45416,0,0,0,0,0,0.0,1
5283,8,7,15021,20,18,9,126,1,5.3699588,1
0,0,0,16197,0,0,0,0,0,0.0,1
8355,7,32,13803,30,16,8,241,1,6.157028316,0
0,0,0,2753,0,0,0,0,0,0.0,1
5556,21,0,54707,87,42,21,0,1,6.449166883,0
9440,9,56,20904,85,20,10,302,1,6.079163201,0
7754,40,14,239283,1752,82,41,288,1,6.224562863,0
0,0,0,8375,0,0,0,0,0,0.0,1
1,1,44,5711,15,4,2,181,1,5.244900977,1
5283,8,7,15015,20,18,9,126,1,5.370004763,1
0,0,0,9774,0,0,0,0,0,0.0,1
0,0,0,9388,0,0,0,0,0,0.0,1
18514,16,28,61199,57,34,17,238,1,6.786140876,0
29878,12,28,36347,48,26,13,237,1,6.63061474,0
0,0,0,17173,0,0,0,0,0,0.0,1
123100,68,36,4918031,154,140,70,189,1,6.774552258,0
10487,22,31,135756,49,56,28,317,1,6.557501272,0
0,0,0,9598,0,0,0,0,0,0.0,1
0,0,0,14848,0,0,0,0,0,0.0,1
7127,7,8,62695,37,20,10,277,1,5.875742636,0
10615,50,27,161936,1126,114,57,322,1,6.041074452,0
1248,2,12,78327,21,4,2,135,1,5.882117919,0
1356,2,12,20762,10,8,4,173,1,5.573370364,0
2982,70,29,85163,599,238,119,413,1,4.853126488,0
0,0,0,9449,0,0,0,0,0,0.0,1
0,0,0,8070,0,0,0,0,0,0.0,1
8686,11,52,246463,138,24,12,294,1,6.283680882,0
0,0,0,2862,0,0,0,0,0,0.0,1
19766,103,14,247252,4991,402,201,334,1,4.726728919,0
1490,2,12,88750,21,4,2,145,1,5.885869402,0
0,0,0,37654,0,0,0,0,0,0.0,1
1547,8,9,37388,50,18,9,271,1,5.867099125,0
0,0,0,2341,0,0,0,0,0,0.0,1
5827,50,9,50602,247,100,50,302,1,6.017728191,0
9210,9,22,102458,42,18,9,284,1,7.120387754,0
0,0,0,9391,0,0,0,0,0,0.0,1
71,2,44,10125,16,4,2,214,1,7.102775587,1
40,25,44,57348,41,50,25,214,1,6.488883503,1
0,0,0,9826,0,0,0,0,0,0.0,1
6217,100,23,87087,589,202,101,397,1,4.262059283,0
0,0,0,16983,0,0,0,0,0,0.0,1
0,0,0,17488,0,0,0,0,0,0.0,1
1267,2,12,71457,21,4,2,138,1,5.834334017,0
0,0,0,12727,0,0,0,0,0,0.0,1
5283,8,7,14981,20,18,9,126,1,5.370461984,1
4742,9,56,65077,78,20,10,271,1,6.726020538,0
14346,11,56,27741,132,24,12,302,1,6.259686102,0
1358,11,13,86736,26,26,13,173,1,5.554706338,0
1,2,68,5160,13,4,2,37,1,5.271515283,1
17328,12,29,68186,43,26,13,239,1,6.854101579,0
1270,3,12,76892,11,8,4,175,1,5.325965645,0
1158,2,12,76458,21,4,2,135,1,5.838423021,0
1,2,37,5880,10,6,3,156,1,5.451305256,1
0,0,0,9528,0,0,0,0,0,0.0,1
0,0,0,232185,0,0,0,0,0,0.0,1
7949,28,29,39882,149,58,29,349,1,6.349591434,0
0,0,0,8207,0,0,0,0,0,0.0,1
0,0,0,3780,0,0,0,0,0,0.0,1
1,0,0,131963,9,4,2,0,1,3.486131102,1
0,0,0,9847,0,0,0,0,0,0.0,1
5283,8,7,15041,20,18,9,126,1,5.369847805,1
0,0,0,8144,0,0,0,0,0,0.0,1
1388,23,20,243978,200,48,24,406,1,5.865631909,0
0,0,0,7978,0,0,0,0,0,0.0,1
21838,23,11,161160,71,48,24,304,1,6.741697332,0
16772,10,6,83126,201,22,11,228,1,6.76683316,0
0,0,0,15602,0,0,0,0,0,0.0,1
1,1,44,5080,16,4,2,204,1,4.952623257,1
18183,14,12,22400,53,28,14,87,1,6.77957579,0
0,0,0,9577,0,0,0,0,0,0.0,1
1158,2,11,73571,21,4,2,135,1,5.83662214,0
605,42,22,59282,1163,82,41,273,1,6.206125709,0
0,0,0,22863,0,0,0,0,0,0.0,1
1155,3,11,28300,12,6,3,198,1,5.294078052,0
7827,40,32,140498,1175,92,46,447,1,5.747515243,0
4521,3,28,11812,22,8,4,237,1,5.512017917,0
1,0,44,17643,15,4,2,208,1,3.282989768,1
900,4,7,25291,24,8,4,202,1,7.045305258,0
1,1,44,4238,15,4,2,208,1,5.279243968,1
1351,21,12,86190,36,46,23,173,1,5.39286082,0
0,0,0,9422,0,0,0,0,0,0.0,1
0,0,0,9569,0,0,0,0,0,0.0,1
66696,34,39,209479,281,70,35,289,1,6.767700899,0
0,0,0,1469,0,0,0,0,0,0.0,1
5283,8,7,15017,20,18,9,126,1,5.36996787,1
28837,19,16,44120,158,40,20,317,1,6.588955628,0
25320,29,85,257334,811,62,31,479,1,6.923619683,0
6517,15,39,48602,39,32,16,284,1,6.55591003,0
17152,14,28,30272,56,30,15,237,1,6.640033816,0
0,0,0,9662,0,0,0,0,0,0.0,1
49822,8,20,15847,25,16,8,207,1,6.887078609,1
28196,15,29,66351,54,32,16,239,1,6.857280579,0
49844,52,21,140550,1644,108,54,314,1,6.673949525,0
2874,29,14,89818,334,64,32,331,1,5.599046367,0
9484,10,8,31033,38,22,11,215,1,6.443028825,0
0,0,0,8036,0,0,0,0,0,0.0,1
0,0,0,9278,0,0,0,0,0,0.0,1
0,0,0,9814,0,0,0,0,0,0.0,1
16820,32,98,83433,1110,68,34,391,1,6.45559007,0
1474,12,17,80165,27,28,14,173,1,5.975018646,0
0,0,0,9899,0,0,0,0,0,0.0,1
1,10,39,7490,996,22,11,211,1,4.612519869,1
0,0,0,16954,0,0,0,0,0,0.0,1
8289,39,18,73976,320,80,40,83,1,5.932859313,0
0,0,0,8001,0,0,0,0,0,0.0,1
1541,23,10,205454,139,48,24,357,1,5.8628933,0
1,2,44,2067,10,4,2,63,1,5.854589741,1
1516,2,13,81294,21,4,2,145,1,5.850545809,0
828,1,8,7624,10,2,1,137,1,6.791384588,1
1,0,44,15083,16,4,2,214,1,4.583784918,1
12293,7,63,16632,30,14,7,270,1,6.505125073,0
23110,17,3,37099,55,34,17,205,1,6.730576457,0
8657,59,18,128766,515,172,86,316,1,5.189129652,0
11109,72,24,397338,1511,650,325,416,1,3.965412102,0
0,0,0,9553,0,0,0,0,0,0.0,1
1426,5,2,13663,50,12,6,312,1,5.456856609,0
0,0,0,8192,0,0,0,0,0,0.0,1
0,0,0,16204,0,0,0,0,0,0.0,1
0,0,0,12747,0,0,0,0,0,0.0,1
15687,46,29,304338,160,140,70,321,1,4.603709151,0
94,4,44,10722,31,8,4,163,1,5.44556461,1
0,0,0,8429,0,0,0,0,0,0.0,1
71,2,68,10138,16,4,2,214,1,7.128882166,1
0,0,0,9658,0,0,0,0,0,0.0,1
0,0,0,9420,0,0,0,0,0,0.0,1
1229,3,12,24052,12,6,3,198,1,5.369912269,0
0,0,0,15405,0,0,0,0,0,0.0,1
0,0,0,3099,0,0,0,0,0,0.0,1
14798,5,30,8614,18,10,5,76,1,6.94231132,1
9665,9,11,24339,33,20,10,207,1,6.412962045,0
0,0,0,9646,0,0,0,0,0,0.0,1
6670,7,30,47654,28,16,8,240,1,6.666690814,0
0,0,0,17146,0,0,0,0,0,0.0,1
0,0,0,16036,0,0,0,0,0,0.0,1
1289,2,12,76029,21,4,2,135,1,5.862457216,0
0,0,0,9718,0,0,0,0,0,0.0,1
16122,13,30,24932,53,26,13,244,1,6.947196194,0
5283,8,7,15011,20,18,9,126,1,5.369927918,1
1626,11,11,88208,26,26,13,173,1,5.532912594,0
994,3,13,25148,12,6,3,198,1,5.470556685,0
1242,2,11,73918,21,4,2,135,1,5.836139372,0
0,0,0,3649,0,0,0,0,0,0.0,1
0,0,0,1976,0,0,0,0,0,0.0,1
548,13,9,33350,36,28,14,300,1,5.499098226,0
3036,9,7,11779,20,18,9,126,1,5.509495979,1
0,0,0,17819,0,0,0,0,0,0.0,1
25383,26,37,64788,396,54,27,334,1,6.694200139,0
1398,3,10,28129,12,6,3,198,1,5.371782099,0
11046,7,58,50956,42,16,8,312,1,6.408953185,0
1,10,44,38363,28,20,10,214,1,6.377065163,1
226530,59,33,200818,165,122,61,337,1,6.919035466,0
0,0,0,12478,0,0,0,0,0,0.0,1
108927,38,34,147920,120,78,39,314,1,6.949143649,0
0,0,0,16275,0,0,0,0,0,0.0,1
0,0,0,8024,0,0,0,0,0,0.0,1
11366,54,23,131017,451,108,54,341,1,6.75720794,0
1395,3,8,28556,12,6,3,160,1,5.290228462,0
0,0,0,9467,0,0,0,0,0,0.0,1
0,0,0,17594,0,0,0,0,0,0.0,1
5283,8,7,14993,20,18,9,126,1,5.370427565,1
1536,2,12,80066,21,4,2,145,1,5.844138238,0
0,0,0,9486,0,0,0,0,0,0.0,1
0,0,0,9270,0,0,0,0,0,0.0,1
0,0,0,9745,0,0,0,0,0,0.0,1
5283,8,7,14961,20,18,9,126,1,5.370348625,1
0,0,0,8166,0,0,0,0,0,0.0,1
0,0,0,17504,0,0,0,0,0,0.0,1
5283,8,7,15019,20,18,9,126,1,5.370006233,1
47225,42,26,124641,157,100,50,232,1,5.931529916,0
18256,7,62,21087,31,16,8,399,1,6.5460173,0
24555,13,12,26603,54,28,14,204,1,6.423083822,0
0,0,0,9571,0,0,0,0,0,0.0,1
1395,13,12,90525,28,30,15,173,1,5.948454188,0
197325,75,29,267330,239,152,76,239,1,7.032648034,0
1297,2,12,81926,21,4,2,138,1,5.86156592,0
48839,8,14,17040,25,16,8,255,1,6.683086247,1
12743,11,12,17500,45,22,11,87,1,6.653537681,0
1526,22,8,211436,108,46,23,358,1,5.82618284,0
1378,20,11,100704,35,44,22,173,1,5.553910354,0
1,2,37,6016,10,6,3,156,1,5.681100124,1
0,0,0,16721,0,0,0,0,0,0.0,1
249,2,14,103722,10,6,3,249,1,5.688994473,0
2445,14,30,43250,27,32,16,152,1,5.347062348,0
94,4,44,11879,31,8,4,163,1,5.419749276,1
0,0,0,12301,0,0,0,0,0,0.0,1
1591,19,7,192102,122,40,20,369,1,5.896385771,0
30720,17,28,50445,66,36,18,237,1,6.73044128,0
0,0,0,12463,0,0,0,0,0,0.0,1
71,2,44,10101,16,4,2,214,1,7.106851562,1
1426,2,12,73998,21,4,2,135,1,5.864140857,0
21427,25,55,74441,960,52,26,485,1,6.645886059,0
0,0,0,12348,0,0,0,0,0,0.0,1
2436,11,38,14198,52,24,12,419,1,6.061734847,0
5283,8,7,15093,20,18,9,126,1,5.369670457,1
0,0,0,15714,0,0,0,0,0,0.0,1
0,0,0,1973,0,0,0,0,0,0.0,1
49,0,0,250469,9,2,1,0,1,3.534816154,1
984,3,12,17075,13,8,4,188,1,5.295602716,0
2377,31,21,176663,563,66,33,335,1,6.162743968,0
0,0,0,8237,0,0,0,0,0,0.0,1
1491,5,12,60945,17,10,5,198,1,5.564433731,0
21381,20,11,41823,65,40,20,126,1,6.693380094,0
14756,7,8,50685,28,14,7,270,1,7.136951381,0
0,0,0,16989,0,0,0,0,0,0.0,1
2582,33,26,230547,254,104,52,424,1,5.229596729,0
0,0,0,12271,0,0,0,0,0,0.0,1
63258,84,32,148825,183,172,86,365,1,6.14246944,0
1,6,37,4338,52,14,7,211,1,3.889413015,1
828,1,8,7618,10,2,1,137,1,6.791384588,1
1414,30,16,96946,45,64,32,173,1,5.94759871,0
21648,15,41,29786,57,32,16,248,1,6.646075993,0
15257,7,8,47736,32,14,7,270,1,7.132419344,0
1598,20,11,164969,127,42,21,471,1,5.915822842,0
0,0,0,14676,0,0,0,0,0,0.0,1
0,0,0,8149,0,0,0,0,0,0.0,1
2653,19,24,43039,156,40,20,382,1,6.308871843,0
0,0,0,15318,0,0,0,0,0,0.0,1
0,0,0,9961,0,0,0,0,0,0.0,1
8586,50,16,75287,353,106,53,319,1,5.871098421,0
0,0,0,9316,0,0,0,0,0,0.0,1
0,0,0,15793,0,0,0,0,0,0.0,1
0,0,0,7707,0,0,0,0,0,0.0,1
0,0,0,17455,0,0,0,0,0,0.0,1
0,0,0,16146,0,0,0,0,0,0.0,1
0,0,0,9504,0,0,0,0,0,0.0,1
5283,8,7,14961,20,18,9,126,1,5.370330494,1
5211,55,13,107233,453,118,59,285,1,4.994056658,0
50156,6,19,13473,21,12,6,269,1,6.97855363,1
1404,2,12,80174,21,4,2,135,1,5.853171636,0
17785,28,24,409493,610,64,32,367,1,5.980963641,0
1,2,44,3207,16,4,2,214,1,5.227071785,1
10192,3,16,4655,13,6,3,355,1,6.675038367,1
0,0,0,9424,0,0,0,0,0,0.0,1
0,0,0,9620,0,0,0,0,0,0.0,1
1384,5,38,32172,30,10,5,478,1,6.919032309,0
42093,33,21,172106,195,68,34,251,1,6.652063736,0
2073,5,29,18233,24,12,6,238,1,6.067863128,0
1,2,37,5967,10,6,3,156,1,5.70885654,1
0,0,0,8094,0,0,0,0,0,0.0,1
0,0,0,2008,0,0,0,0,0,0.0,1
0,0,0,11985,0,0,0,0,0,0.0,1
0,0,0,8125,0,0,0,0,0,0.0,1
0,0,0,8274,0,0,0,0,0,0.0,1
1323,2,12,77872,21,4,2,135,1,5.830990753,0
48300,42,21,297119,1037,116,58,216,1,5.086444829,0
0,0,0,8185,0,0,0,0,0,0.0,1
17905,69,61,395251,206,146,73,320,1,6.36056364,0
1269,2,12,84236,21,4,2,138,1,5.868753604,0
71828,45,13,128759,130,94,47,295,1,6.405475075,0
5283,8,7,15093,20,18,9,126,1,5.369568519,1
9064,8,28,20701,38,18,9,235,1,6.347504916,0
0,0,0,12313,0,0,0,0,0,0.0,1
0,0,0,16978,0,0,0,0,0,0.0,1
0,0,0,9343,0,0,0,0,0,0.0,1
0,0,0,37948,0,0,0,0,0,0.0,1
0,0,0,8488,0,0,0,0,0,0.0,1
1946,31,1,143885,269,72,36,278,1,5.526872012,0
1343,3,12,28841,12,6,3,198,1,5.478415144,0
1421,20,14,178131,131,42,21,365,1,5.930920594,0
1580,22,13,226845,110,46,23,398,1,5.826174824,0
1539,2,12,97142,21,4,2,135,1,5.889932581,0
6645,20,50,56153,46,42,21,263,1,5.772732683,0
1782,5,8,11608,71,12,6,254,1,5.321622828,0
7741,10,15,8872,22,20,10,158,1,5.656044457,1
0,0,0,37947,0,0,0,0,0,0.0,1
30,1,6,17820,10,2,1,179,1,5.161580146,1
1196,3,12,28557,12,6,3,198,1,5.30094384,0
26,1,7,17854,10,2,1,190,1,5.232728193,1
0,0,0,13293,0,0,0,0,0,0.0,1
0,0,0,9577,0,0,0,0,0,0.0,1
828,1,8,7624,10,2,1,137,1,6.791384588,1
12223,2,8,21150,21,4,2,222,1,6.432581872,0
1,10,39,7539,996,22,11,211,1,4.661585768,1
0,0,0,18291,0,0,0,0,0,0.0,1
42684,89,29,110299,920,180,90,268,1,6.201293542,0
0,0,0,2165,0,0,0,0,0,0.0,1
1243,2,12,75756,21,4,2,135,1,5.870585423,0
0,0,0,9818,0,0,0,0,0,0.0,1
40498,43,5,329514,2287,90,45,245,1,6.550767635,0
0,0,0,9397,0,0,0,0,0,0.0,1
0,0,0,16473,0,0,0,0,0,0.0,1
1410,2,14,80125,21,4,2,138,1,5.854823427,0
0,0,0,15971,0,0,0,0,0,0.0,1
0,0,0,8308,0,0,0,0,0,0.0,1
1228,2,12,74257,21,4,2,135,1,5.824647011,0
5283,8,7,15093,20,18,9,126,1,5.369613584,1
1135,10,12,84584,25,24,12,173,1,5.851308959,0
36072,22,11,51649,85,44,22,161,1,6.953944981,0
0,0,0,9761,0,0,0,0,0,0.0,1
1,0,68,14975,16,4,2,214,1,4.650754278,1
15941,19,15,126630,70,42,21,462,1,6.500350133,0
5309,39,38,58619,460,76,38,352,1,6.029404906,0
1301,7,1,80479,62,14,7,201,1,6.649987004,0
12145,11,7,25927,106,24,12,377,1,6.23998046,0
10348,6,28,18143,28,14,7,237,1,6.229606951,0
20280,365,27,380700,4556,1804,902,289,1,4.455259249,0
1337,28,9,155193,235,58,29,370,1,5.971359235,0
1327,2,12,80015,21,4,2,135,1,5.860006205,0
0,0,0,15931,0,0,0,0,0,0.0,1
1601,33,10,194343,121,68,34,349,1,5.858805625,0
1374,13,15,71746,28,30,15,173,1,5.595612072,0
0,0,0,9408,0,0,0,0,0,0.0,1
2718,7,27,65897,28,16,8,237,1,6.636851641,0
3180,32,23,140155,79,68,34,161,1,6.206457351,0
5283,8,7,15091,20,18,9,126,1,5.369637656,1
0,0,0,17167,0,0,0,0,0,0.0,1
13469,15,38,78501,121,32,16,255,1,6.720438738,0
0,0,0,2675,0,0,0,0,0,0.0,1
12380,38,25,99940,252,92,46,435,1,5.803264699,0
0,0,0,1897,0,0,0,0,0,0.0,1
0,0,0,78092,0,0,0,0,0,0.0,1
8731,52,30,96565,800,126,63,432,1,5.679489992,0
1174,2,12,64917,21,4,2,135,1,5.802604745,0
0,0,0,8461,0,0,0,0,0,0.0,1
7604,57,14,90170,451,170,85,330,1,5.071181712,0
12007,10,16,19368,30,22,11,258,1,6.233897287,0
11617,113,29,174263,2650,366,183,372,1,5.04133708,0
0,0,0,8314,0,0,0,0,0,0.0,1
2927,12,58,49827,81,26,13,267,1,6.595752824,0
0,0,0,76992,0,0,0,0,0,0.0,1
5283,8,7,15093,20,18,9,126,1,5.369686886,1
0,0,0,9691,0,0,0,0,0,0.0,1
0,0,0,8072,0,0,0,0,0,0.0,1
9159,50,16,75598,343,106,53,319,1,5.881921548,0
0,0,0,8093,0,0,0,0,0,0.0,1
0,0,0,8293,0,0,0,0,0,0.0,1
0,0,0,1996,0,0,0,0,0,0.0,1
1177,3,12,28952,12,6,3,198,1,5.440372837,0
14825,81,34,157073,982,236,118,349,1,5.111684645,0
1605,11,11,86307,26,26,13,173,1,5.855153769,0
0,0,0,8368,0,0,0,0,0,0.0,1
8356,67,32,110728,1206,142,71,415,1,5.970186827,0
1124,2,12,70898,21,4,2,135,1,5.810427245,0
7755,46,43,247854,988,96,48,273,1,6.620822564,0
89131,38,32,256517,404,78,39,302,1,6.756452937,0
0,0,0,9431,0,0,0,0,0,0.0,1
431965,20,240,153009,54,42,21,501,1,6.509736742,0
8633,4,36,11943,21,10,5,137,1,6.703869906,0
37151,50,26,276147,641,102,51,382,1,6.653482726,0
0,0,0,14746,0,0,0,0,0,0.0,1
0,0,0,9191,0,0,0,0,0,0.0,1
0,0,0,8469,0,0,0,0,0,0.0,1
3541,44,27,88175,385,172,86,422,1,4.599338444,0
71,2,44,10097,16,4,2,214,1,7.115716765,1
0,0,0,9185,0,0,0,0,0,0.0,1
6788,31,19,229304,81,64,32,167,1,6.371260298,0
1262,2,10,79094,21,4,2,135,1,5.855335613,0
929,3,11,20126,12,6,3,198,1,5.531937907,0
0,0,0,8138,0,0,0,0,0,0.0,1
11137,7,10,16751,30,14,7,87,1,6.953310463,0
13836,10,27,75865,37,22,11,237,1,6.757387341,0
0,0,0,16412,0,0,0,0,0,0.0,1
51597,17,8,61498,54,34,17,218,1,6.971226509,0
0,0,0,9482,0,0,0,0,0,0.0,1
32891,17,9,56270,63,36,18,194,1,6.868851408,0
14453,6,56,10433,21,12,6,373,1,6.922224322,1
1,3,44,10344,31,6,3,163,1,5.255291649,1
1211,2,12,71862,21,4,2,135,1,5.848490718,0
0,0,0,14994,0,0,0,0,0,0.0,1
10130,3,11,4544,13,6,3,263,1,6.734238562,1
43307,192,86,542579,242,386,193,668,1,5.648630105,0
0,0,0,8319,0,0,0,0,0,0.0,1
1,1,7,36337,10,2,1,184,1,1.0,1
1211,3,12,27917,12,6,3,160,1,5.05738284,0
59879,22,29,56222,82,46,23,238,1,6.792285451,0
31792,22,29,42897,80,46,23,236,1,6.738109503,0
154,12,68,49370,30,24,12,29,1,6.182289153,1
0,0,0,9535,0,0,0,0,0,0.0,1
94,4,44,11271,31,8,4,163,1,5.458503755,1
1,0,0,21408,9,4,2,0,1,3.73895586,1
1775,20,10,203377,184,42,21,427,1,5.948551198,0
1091,3,12,28145,12,6,3,198,1,5.456578611,0
14736,31,12,232742,1043,68,34,417,1,6.648120819,0
0,0,0,12776,0,0,0,0,0,0.0,1
692,9,44,100342,38,18,9,214,1,5.978905183,1
2688,41,27,60864,511,80,40,372,1,6.109517926,0
5283,8,7,15089,20,18,9,126,1,5.36966753,1
0,0,0,1987,0,0,0,0,0,0.0,1
5167,22,29,66301,125,96,48,340,1,4.528036674,0
0,0,0,9676,0,0,0,0,0,0.0,1
118,2,75,11216,31,8,4,220,1,5.305809031,0
30222,32,13,63751,76,70,35,390,1,5.758385091,0
629,56,36,661567,109,136,68,152,1,6.357350134,0
0,0,0,9827,0,0,0,0,0,0.0,1
0,0,0,9542,0,0,0,0,0,0.0,1
6217,6,12,13937,26,12,6,126,1,6.666244472,0
